row_id,date,ticker,category,text,text_hash,is_missing,is_duplicate_within_date,possible_future_reference,possible_contemporaneous_information,event_date_mentioned,reviewer_decision,reviewer_note
34108,2019-10-15,COF,filing_recentEventCatalyst,"Capital One furnished information regarding its monthly charge-off and delinquency metrics as of and for the month ended August 31, 2019. [8-K 2019-09-13 / Current Report] The filing indicates that Exhibit 99.1 contains the detailed charge-off and delinquency metrics. [8-K 2019-09-13 / Current Report] The report discloses no specific financial impacts or changes to guidance. [8-K 2019-09-13 / Current Report] No management or board changes, M&A or joint ventures, litigation or regulatory actions, material contracts, or auditor or control matters were disclosed. [8-K 2019-09-13 / Current Report] The company stated the disclosure provides investors with insights into the credit quality of its loan portfolio. [8-K 2019-09-13 / Current Report]",575b281d7bdba1bf656f150c6ade37ca913ab4ced5735a3edbfb41b4abe243cc,0,0,False,False,,,
66668,2019-08-23,KO,filing_recentEventCatalyst,"The Coca‑Cola Company reported Q2 2019 net revenues of $10.0 billion, a 6% increase, with operating income up 8% and comparable currency‑neutral operating income (non‑GAAP) up 14%. [8-K 2019-07-23 / Results of Operations and Financial Condition] Reported EPS grew 12% to $0.61, while comparable EPS (non‑GAAP) was $0.63 and was affected by a 9% currency headwind. [8-K 2019-07-23 / Results of Operations and Financial Condition] Year‑to‑date cash from operations was $4.5 billion, up 68%, and free cash flow was $3.7 billion, up 87%, indicating improved liquidity. [8-K 2019-07-23 / Results of Operations and Financial Condition] Management updated full‑year guidance to 5% growth in organic revenues (non‑GAAP) and 12% growth in comparable currency‑neutral net revenues (non‑GAAP). [8-K 2019-07-23 / Results of Operations and Financial Condition] The company characterized the results as reflecting solid operating performance driven by brand strength and innovation. [8-K 2019-07-23 / Results of Operations and Financial Condition]",e6ab4dec8d817061fb21b57fabe9f373adab310870bb43b1a96636903651bf62,0,0,False,False,,,
78877,2021-06-16,META,filing_recentEventCatalyst,"Meta Platforms, Inc. held its annual meeting of shareholders via live audio webcast on May 26, 2021. [8-K 2021-05-27 / Item 5.07] A total of 1,979,493,340 shares of Class A common stock and 394,040,182 shares of Class B common stock were present or represented by proxy, equating to 86.99% of the combined voting power. [8-K 2021-05-27 / Item 5.07] All nine nominees for director were elected to serve until the next annual meeting or until their successors are qualified. [8-K 2021-05-27 / Item 5.07] Shareholders ratified Ernst & Young LLP as the independent accounting firm (5,874,213,716 votes for) and approved an amendment to the director compensation policy (4,484,982,049 votes for). [8-K 2021-05-27 / Item 5.07] Several shareholder proposals — including those addressing the dual-class capital structure, an independent chair, child exploitation, adding a human/civil rights expert to the board, platform misuse, and conversion to a public benefit corporation — were voted upon but none were approved. [8-K 2021-05-27 / Item 5.07]",027bd0bf51f341530601ae254546538860254ded1bb96c80e1ebd17136ee52e3,0,0,False,False,,,
92702,2019-06-21,PANW,filing_governanceRisks,"On March 28, 2019, Palo Alto Networks completed a merger under which Parent issued an aggregate of 1,184,019 shares of its common stock to certain stockholders of the Company, issued solely to accredited investors in reliance on exemptions including Section 4(a)(2) and Regulation D, and the filing reported no management or board changes. [8-K/A 2019-03-28 / Current Report] On May 29, 2019 the company announced proposed acquisitions of Twistlock and PureSec and introduced Prisma, its cloud security suite, as part of its strategic expansion into cloud security. [8-K 2019-05-29 / Current Report] The company cautions that rapid growth has strained management, IT, financial and administrative systems and controls and that failure to scale or improve these systems could increase costs, disrupt customer relationships and harm results despite investments in infrastructure and hiring. [10-Q 2019-05-30 / Risk Factors] Palo Alto warns that quarter-to‑quarter operating results are variable and unpredictable, driven by factors such as sales cycles, customer budgeting, product mix, competition, acquisitions and macroeconomic or geopolitical events, and that a large portion of revenue is subscription-based so declines in new or renewal sales can affect future quarters and share-price volatility. [10-Q 2019-05-30 / Risk Factors] As a security vendor the company faces heightened risks from security incidents and product vulnerabilities that could expose data or disrupt services, and it also cites concentration in channel partners and distributors, sole-source component suppliers, international regulatory and export controls, evolving privacy laws (including GDPR and CCPA), and the risks that acquisitions, intellectual property disputes, supply‑chain disruptions or manufacturing problems could materially harm its business. [10-Q 2019-05-30 / Risk Factors]",6c3d9ccc1b66cccabab47d294e1aceddebdf9de168753f13d331f51807fdda69,0,0,False,False,,,
20545,2022-10-11,BABA,filing_overviewProduct,"Alibaba Group’s stated mission is “to make it easy to do business anywhere,” and its vision is to build the future infrastructure of commerce so that customers “meet, work and live at Alibaba.” [20-F 2022-07-26 / Business Description] Its core businesses span commerce, logistics, cloud, local services, digital media and innovation, with China retail platforms such as Taobao, Tmall, Taobao Deals, Taocaicai, Tmall Supermarket and Freshippo; wholesale platform 1688.com; international marketplaces including Lazada, AliExpress, Trendyol and Daraz; the global B2B marketplace Alibaba.com; Cainiao logistics and fulfillment; Alibaba Cloud (including DingTalk); and digital media and entertainment properties like Youku and Alibaba Pictures. [20-F 2022-07-26 / Business Description] Alibaba serves consumers, merchants and enterprises — its China consumer ecosystem served over one billion annual active consumers in fiscal 2022 and it reported about 305 million annual active consumers outside China for fiscal 2022, while merchants include global brands, domestic retailers, SMEs and manufacturers. [20-F 2022-07-26 / Business Description] China commerce remained the dominant revenue contributor (about 69% of revenue) for fiscal 2022, with cloud, international commerce, local consumer services, logistics and digital media forming other operating segments. [20-F 2022-07-26 / Management Discussion and Analysis] Alibaba positions itself as a market leader in multiple areas — reporting Taobao and Tmall as the world’s largest digital retail business by GMV for the year ended March 31, 2022, claiming China’s largest public cloud provider by revenue in 2021 and the world’s third-largest IaaS provider by revenue per Gartner (April 2022) — and it operates international hubs focused on Southeast Asia, Türkiye and South Asia while Alibaba Cloud had data centers in 27 regions as of March 31, 2022. [20-F 2022-07-26 / Business Description]",375f206d4759b971e0a7700e67c76a94d2f38a10700b3bf8b29940aa0676c283,0,0,False,False,,,
74733,2020-07-27,MA,filing_overviewProduct,"Mastercard describes itself as a technology company in the global payments industry whose mission is to connect consumers, financial institutions, merchants, governments, digital partners and businesses worldwide to enable and simplify electronic payments in place of cash and checks, and it operates a family of brands including Mastercard, Maestro and Cirrus. [10-K 2019-02-13 / Business Description] Mastercard’s core offering is a multi-rail payments infrastructure that authorizes, clears and settles transactions across a proprietary global switching network, complemented by real-time account-based payment capabilities (expanded through the Vocalink acquisition), Mastercard Send, the Mastercard B2B Hub and other platforms for domestic and cross-border flows. [10-K 2019-02-13 / Business Description] The company also provides a broad set of value-added products and services, including safety and security solutions (tokenization, EMV, biometrics, fraud scoring and AI-based Decision Intelligence), issuer and acquirer processing, loyalty and rewards, analytics and consulting, payment gateways, mobile and digital enablement (MDES and developer APIs), and managed issuer processing services. [10-K 2019-02-13 / Business Description] Mastercard’s target customers include consumers and account holders, financial institutions (issuers and acquirers), merchants of all sizes, governments, fintechs, mobile and digital partners, and businesses from small and midsize companies to large corporations. [10-K 2019-02-13 / Business Description] The company does not issue cards or extend credit; relationships with account holders are generally held by its financial institution customers. [10-K 2019-02-13 / Management Discussion and Analysis] Mastercard serves customers globally—authorizing transactions in more than 150 currencies and in over 210 countries and territories—and generates revenue primarily from assessments based on gross dollar volume (GDV), fees for transaction switching and from other payment-related products and services while competing with cash, checks, other card networks and a broad set of alternative and digital payment entrants. [10-K 2019-02-13 / Business Description]",735ffea6360a439ec992ad1926d0c3d24b8a4578b8f3a768e85324f0bf50e9db,0,0,False,False,,,
109560,2019-02-14,SPGI,filing_governanceRisks,"S&P Global operates four reportable segments—S&P Global Ratings, S&P Global Market Intelligence, S&P Global Platts and S&P Dow Jones Indices—and states its mission as providing transparent, independent ratings, benchmarks, analytics and data to capital and commodity markets, with reporting and organizational changes reflecting management’s focus on discrete segment performance and recurring revenue streams. [10-K 2019-02-12 / Business Description] The company identifies material legal and regulatory exposure—particularly related to its ratings activities—including litigation, government investigations and evolving regulatory regimes (such as reforms under the Reform Act, Dodd‑Frank, EU Benchmark Regulation, MiFID II, IOSCO principles, ASIC licensing and Brexit-related divergence) that could increase costs, restrict activities or reduce demand for certain products. [10-K 2019-02-12 / Risk Factors] S&P Global highlights significant operational and technology risks, including regular cyber attacks on systems that process material non‑public customer data and the possibility that breaches could expose data, impair systems, prompt regulatory action, cause reputational harm and require costly remediation despite substantial investments in security. [10-K 2019-02-12 / Risk Factors] Market-related exposures include sensitivity to capital markets, interest rates and commodity volatility—affecting transaction-dependent ratings, asset-linked indices revenues and Platts pricing—while the company is also dependent on third‑party data, exchanges and cloud or infrastructure providers whose failures, errors or restricted use could materially harm operations. [10-K 2019-02-12 / Risk Factors] Other material risks include privacy and data‑protection compliance (including potential fines such as up to 4% of worldwide revenue under GDPR), dependence on attracting and retaining skilled personnel, threats to reputation from negative publicity, and resilience risks (disasters, pandemics, infrastructure failures or inadequate disaster recovery) that could interrupt operations. [10-K 2019-02-12 / Risk Factors]",c52b0fe2e146ad8f438877b7d48c93afbb6fe8b53b8a7517ea149ebca3172c9b,0,0,False,False,,,
106573,2022-09-01,SCCO,filing_governanceRisks,"Grupo Mexico’s nearly 89% control of Southern Copper gives it dominant ownership that could create conflicts of interest or result in decisions not aligned with minority shareholders. [10-K 2022-03-07 / Risk Factors] On July 26, 2022, the Board of Directors authorized a dividend of $0.75 per share, payable on August 25, 2022, and the contemporaneous 8‑K reported no management or board changes. [8-K 2022-07-27 / Current Report] The company is highly exposed to volatile metal prices—copper generated roughly 81% of revenues over the prior three years—so sustained or sharp price declines could materially reduce revenues, trigger impairments or force curtailments of operations. [10-K 2022-03-07 / Risk Factors] Operational and country risks include capital intensity and financing requirements, tailings and waste‑management and other engineering challenges, industrial accidents and weather events, water, energy and fuel constraints, shortages of critical parts or skilled labor, and labor and community actions that have in the past led to strikes and project delays. [10-K 2022-03-07 / Risk Factors] In the near term, the company identified global shipping and supply‑chain disruptions and recent violent community actions in Peru (including seizure of the Viña Blanca water reservoir and a railway blockade at Cuajone) as principal risks and said it has increased safety stock, adjusted replacement algorithms, repaired vandalism damage, engaged in government and community dialogue, and proposed social investment measures to mitigate impacts. [10-Q 2022-07-27 / Risk Factors]",b490d9f10555ea249c4db25f1a66c9387cdd7e892d63369b042f2b0691df0bbd,0,0,False,False,,,
10099,2022-09-21,AMD,filing_strategyMarketOps,"AMD's stated strategy emphasizes leadership in high‑performance computing through product and software integration, platform‑level solutions, energy‑efficient CPU and GPU architectures, and advanced packaging and chiplet architectures. [10-K 2022-02-03 / Business Description] The company cites technology and IP (CPU and GPU designs, packaging technologies and software stacks such as ROCm), sustained R&D investment and foundry and ecosystem partnerships—notably outsourcing wafer fabrication to third‑party foundries including TSMC and contractual arrangements with GLOBALFOUNDRIES—as key sources of competitive advantage. [10-K 2022-02-03 / Business Description] AMD targets client PCs and gaming, workstations, enterprise and cloud data centers (HPC, AI/ML and virtualization), embedded systems including networking, telecom and automotive, and semi‑custom customers such as game console makers, serving OEMs, cloud providers, system integrators and distributors worldwide. [10-K 2022-02-03 / Business Description] Operationally, AMD outsources wafer fabrication and uses assembly and test partners principally in the Asia‑Pacific region, relies on ATMP joint ventures, and seeks to manage supply‑chain exposure through long‑term purchase commitments, prepayments and contractual amendments—including a GLOBALFOUNDRIES wafer supply agreement providing minimum annual capacity allocations and wafer pricing through 2025. [10-K 2022-02-03 / Management Discussion and Analysis] Since the 10‑K filing, AMD completed the Xilinx acquisition (closed February 14, 2022) and acquired Pensando (May 26, 2022), moves that materially expanded its embedded and accelerator offerings while increasing identified intangible assets, related amortization and indebtedness. [10-Q 2022-08-03 / Management Discussion and Analysis]",b913716563be0ead376eb63c084ea5e51c62648007e61bf4ba79bf313cffa41a,0,0,False,False,,,
107560,2021-06-15,SCHW,filing_strategyMarketOps,"Schwab’s stated strategy, described as “Through Clients’ Eyes,” emphasizes placing client needs first and a “no trade‑offs” approach that combines scale and shared infrastructure to deliver low‑cost, client‑centered wealth management, brokerage, banking and advice while investing in digital and service capabilities. [10-K 2021-02-24 / Business Description] Schwab cites its integrated operating structure (broker‑dealer, bank and asset manager), brand and service culture, technology and history of disruptive moves (for example eliminating online trading commissions) as key sources of competitive advantage. [10-K 2021-02-24 / Business Description] The firm targets retail investors across online, mobile, branch and telephone channels, retirement plan sponsors and participants, independent RIAs and institutional clients, and reported $6.69 trillion in client assets and 29.6 million active brokerage accounts as of December 31, 2020. [10-K 2021-02-24 / Business Description] Operationally, Schwab completed the acquisition of TD Ameritrade on October 6, 2020—adding approximately 14.5 million brokerage accounts and about $1.6 trillion in client assets at closing—and plans a multi‑year integration with estimated total acquisition and integration‑related costs and capital expenditures of approximately $1.6 billion and projected annualized cost synergies of $1.8–$2.0 billion. [10-K 2021-02-24 / Management Discussion and Analysis] The company operates in a complex regulatory environment—extensively regulated across banking, broker‑dealer and custody activities—and cautions that regulatory changes could increase costs, impose business limits or constrain capital actions. [10-K 2021-02-24 / Risk Factors] Its regulatory posture was updated in 2021 when its election to be treated as a Financial Holding Company became effective March 16, 2021, subjecting Schwab to expanded permissible activities and related oversight while also triggering upcoming reporting changes such as daily LCR and NSFR reporting (beginning July 1, 2021) and the full LCR rule on October 1, 2021. [10-Q 2021-05-07 / Management Discussion and Analysis]",c6b641d6c12e062dbea9390642d5f1710908b73ca94833d941db5ea7c356c2d5,0,0,False,False,,,
33023,2020-08-17,CB,macro_category1,"President Trump said he could pressure more Chinese companies after ordering ByteDance to divest U.S. TikTok operations; reports of rising U.S.-China tensions over Hong Kong, hacking and trade issues; scheduled review of the Phase-One trade deal was postponed; articles note the issue remains a market and policy risk.",cf310305a10a0312d09c1fb74d6a3260e0cd27eb3428da4d1e20f79fab98542d,0,1,False,False,,,
25133,2020-05-14,BN,macro_category4,U.S. WTI futures previously plunged into negative territory; regulator (CFTC) warned exchanges and brokers to prepare for volatility and possible negative pricing in oil contracts; OPEC and IEA forecast large 2020 demand contractions (~8.6–9.07 million bpd); energy-sector vulnerabilities and refinancing needs were highlighted by central bank reviews and regional market moves.,6780151ca7f155259b5824f8033495d5c2e6f1adca5fcc556730c9f1ba13aadc,0,1,False,False,,,
5684,2020-10-16,ADBE,macro_category5,"Coverage documents a surge in IPO activity and SPAC issuance as alternatives to traditional IPOs, growing investor appetite for new listings. ETF flows and index ETFs reacted to vaccine and retail data. Precious metals interest (Invesco DB Precious Metals Fund) was highlighted, with commentary linking gold’s outlook to stimulus prospects and dollar strength. Energy sector and specific company earnings showed weakness in some reports.",81a0a330e152f4342322af126008894d2614db1a6960691f702210ebe6a97a09,0,1,False,False,,,
39082,2023-11-10,CRM,macro_category2,"U.S. equity indexes experienced sharp swings mid-week: multi-week rally streaks ended after Powell’s hawkish remarks, then rebounded as Treasury yields calmed. Nasdaq and S&P recorded sizable daily gains led by megacap tech (Nvidia, Apple, Microsoft); VIX fell; earnings season showed mostly resilient results but notable company downgrades and profit warnings (Illumina, Plug Power, Unity).",6a8850f04db2b9d7d80f40c1d4f32c430138cc6acb49ce083a253c7d26e7971a,0,1,False,False,,,
19699,2019-07-15,BABA,macro_category1,"FED Chair Jerome Powell testified to Congress with a dovish tone, reinforcing market expectations of an imminent 25 basis-point rate cut. Powell’s testimony and related commentary drove weakness in the U.S. dollar (DXY fell ~0.49%) and supported U.S. equity indices, which hit record highs. Market commentary and previews highlighted strong sensitivity of equities, gold and FX to Fed rate-cut bets.",0ccea1e1d216d6c4ef8c5c68e1035a8eac32b44ec589559f12f2ba560273a2cf,0,1,False,False,,,
7595,2023-02-14,ADI,macro_category3,"CEOs of major U.S. banks reported improved CEO/business sentiment and resilient consumer balances and spending, while also warning of inflation and risks; banks are managing headcount and constraining hiring. Separately, banking-focused ETFs saw inflows. Some lenders and regions (e.g., Australian banks) showed share weakness tied to rate-hike fears and rising loan impairment guidance.",9dc4fad05ca82fc0a4a309580a392d6774ca34c34a152b2cef214ede399b7d90,0,1,False,False,,,
108506,2020-01-30,SHOP,macro_category5,"The coronavirus outbreak and related demand concerns contributed to oil moving into a bear market, weighing on major energy companies. Exxon Mobil and Chevron experienced multi‑week losing streaks and were down over 8% to start 2020 (article 1).",f6cbf84b286a5d0dca92b9e5384f89f5a28076e10f3dd91ace41a21b1eb0593d,0,1,False,False,,,
85804,2023-01-06,NEE,macro_category1,"December nonfarm payrolls rose by 223,000; unemployment fell to 3.5%. Average hourly earnings rose 0.3% month‑over‑month (year‑over‑year wage growth reported at about 4.6%). ADP reported private payrolls up ~235,000; initial jobless claims fell to ~204,000. Labor force participation edged up. Several articles noted the resilient jobs picture but cooling wage growth.",dcae4e2e3fab3cc90306b9efb24cf9d8aa9247bcf6e34f8032e7a50987d45fe8,0,1,False,False,,,
55722,2022-08-31,IBKR,macro_category1,"Multiple Reuters and market articles report a clear hawkish shift from the Fed: Chair Jerome Powell's Jackson Hole remarks and comments from Fed officials (e.g., Loretta Mester, John Williams) signalled rates will stay higher “for some time.” Markets priced a high probability of large September hikes (75 bps discussed). Fed officials and data commentary emphasize getting inflation back to ~2%, even at the risk of slower growth.",b77fda265f9ea467a0e6203306e16e67dfe8e35c4d026c01a0acb9350c3fd7d9,0,1,False,False,,,
13715,2021-08-03,ANET,macro_category1,"Articles report a renewed surge in COVID-19 cases driven by the Delta variant, including large shares of new U.S. cases in Florida and Texas and rising domestic case counts (Articles 2, 3, 5, 14, 15). The White House urged state leaders to follow public-health guidelines; vaccination donation efforts and international shipments were highlighted (Article 2). Coverage of markets notes that Delta worries have weighed on stocks and pushed investors toward safe-haven assets (Articles 3, 5, 15). Some high-frequency indicators and regional hiring show signs of slowing in areas affected by the variant (Articles 10, 17).",3ba382294de8f8784acc440e110c130401f6a485a04ab650eb83be1640dffa22,0,1,False,False,,,
24863,2019-05-02,BN,macro_category5,"U.S. defense programs accelerating advanced capabilities: DARPA plans tests of hypersonic prototypes by end-2019 and officials described urgency relative to Russia and China. The U.S. is also producing a low-yield nuclear warhead (W76-2) as reported. International arms deals (e.g., Turkey buying Ukrainian tank missiles) were noted in the coverage of global defense activity.",995f133a90496cdfcb47ea36cbc7ec4f0f6c20d3b848b73d6ce78be7a055bd3d,0,1,False,False,,,
59406,2021-10-15,INTU,macro_category3,"Several articles note continuing supply chain problems and labor shortages: motor vehicle shortages and chip-driven production cuts, European car registrations plunging, U.S. business inventories rose 0.6% in August while sales fell slightly, the New York Fed manufacturing index softened though remained positive, and retail sales unexpectedly rose in September despite supply constraints that could disrupt the holiday season.",b48a778a5ce014d6f0ae2318658dee67411c6a1a9cfe1e4b284a07f114240439,0,1,False,False,,,
9604,2020-10-28,AMD,macro_category1,"Multiple articles report a sharp surge in COVID-19 cases in the U.S. and Europe, with Germany and France announcing new or imminent lockdowns and a number of U.S. states setting hospitalization records. Reuters pieces note rising infections are threatening a nascent recovery and raising the risk of broader containment measures.",1782646ce7004f04584df0f8119609bd00798c6b324e5c8df05aa098e6f197a3,0,1,False,False,,,
36783,2020-01-17,COST,macro_category1,"Multiple reports (Articles 1, 5, 8, 3, 4) show U.S. housing starts jumped sharply in December to an annual rate near 1.608 million (a 16.9% monthly rise), the highest since 2006. Single-family starts rose ~11.2% while multi-family starts rose ~29.8%. At the same time, building permits fell ~3.9% in December (with multi-family permits down ~9.6%), and the NAHB housing market index edged down slightly in January after a December spike.",5d830772d18abbed36bc1c6a3f7508a39d6b16b0fa4a13acd3051d605692bfe8,0,1,False,False,,,
13734,2021-08-30,ANET,macro_category5,"The National Association of Realtors reported U.S. pending home sales fell 1.8% in July (index to 110.7), following a 2.0% drop in June and surprising economists. Declines were concentrated in the Northeast and Midwest while the West saw a modest rise. Inventory was noted as slowly increasing.",d40567ceb0f50b5d724ae57409627ddfc6161eb12e8e541752327676397ef48f,0,1,False,False,,,
36978,2020-10-16,COST,macro_category2,"Multiple reports describe stalled talks in Washington on additional pandemic relief, comments from Treasury Secretary Steven Mnuchin and congressional leaders that a deal before the election is unlikely, and public appeals for stimulus (including Walmart CEO urging another round of checks). A White House interim $130 billion package proposal for small business was rejected by House Democrats.",eee864a02bd8451c173e7b0584baf136d0cccbc3baee46c485a416fea46b7bb6,0,1,False,False,,,
36327,2023-04-19,COP,macro_category4,"Reports highlighted elevated inflation abroad (UK consumer prices remained high), ECB officials signalling further rate increases and euro‑area yields reaching one‑month highs. Markets priced additional BoE and ECB hikes; German and Italian government yields rose. These global developments contributed to higher U.S. Treasury yields and a firmer dollar.",1affcc5a6088ee4543f21d43871613d54fe16dcf9970fda30130188c58a6d726,0,1,False,False,,,
120240,2020-01-29,UNH,macro_category1,"The Federal Open Market Committee left the federal funds rate at 1.50%–1.75% (no change), repeating that the labor market remains strong and inflation is below its 2% target. The Fed described household spending as rising at a 'moderate pace' and said it will monitor incoming information, including global developments. Commentary noted the decision was widely expected and market tools showed a high probability the Fed will remain on hold at the next meeting.",9b82af834a0c3acf5e7195917de30bb48d791956b1e2bc805b3f0070cc283af9,0,1,False,False,,,
1385,2019-04-24,ABBV,macro_category5,"The U.S. deployed armed forces to the Mexico border (reported by the U.S. president), warned of closing portions of the border to stem migrant flows, and the U.S. Department of Defense awarded contracts (~$986 million) for border-wall construction. The president acknowledged a border closure would negatively affect the U.S. economy.",db368492c032f1caa3dbdf304a625364d9399cb7f0aa1a89f7f9e12c7db3e361,0,1,False,False,,,
116839,2022-01-13,TMUS,macro_category1,"U.S. consumer prices rose 7.0% year‑over‑year in December (highest in nearly 40 years). Producer Price Index (PPI) rose 0.2% month‑over‑month in December and 9.7% year‑over‑year, slightly below forecasts. Multiple Federal Reserve officials (including Lael Brainard and other regional Fed presidents) signaled readiness to begin raising rates as soon as March and discussed several rate hikes in 2022; markets and some banks (Wells Fargo, Goldman Sachs, JPMorgan) forecast multiple hikes this year. The Fed is winding down bond purchases with tapering expected to complete by March.",262e03689fd4c0518f886d4301b404b175fad5d392d7d7e440746879c166d670,0,1,False,False,,,
113343,2023-08-18,T,macro_category4,"Market coverage documents a multi-day selloff in U.S. equities, with major indexes down multiple percent over the week and the Nasdaq reaching multi-week lows. Rate-sensitive mega-cap and growth tech names underperformed; company-specific earnings and guidance produced outsized moves (e.g., strong results and guidance from Applied Materials and Deere, weak forecasts from Keysight and some consumer names). Options expirations and concentrated positions amplified intraday volatility.",114e47aea4f5cd471f7e6dc3add14521cafab2fb2ba7f4bebb4c6af6a2019310,0,1,False,False,,,
113922,2020-11-06,TJX,macro_category3,"The U.S. presidential result remained undecided in key battleground states with Joe Biden edging closer to victory while President Trump contested results. Control of the Senate was uncertain and appeared likely to be closely divided, raising prospects of divided government. Commentators and market participants said a likely policy gridlock would reduce the probability of a large bipartisan fiscal rescue package; Senate leadership signaled preference for a smaller, targeted stimulus.",b37341fbc188e2dd2b863f4377aea74a8ab5e31171cc768cce4734226d225422,0,1,False,False,,,
66421,2023-09-12,KLAC,macro_category3,"News showed U.S. equity indexes slipping as Oracle missed forecasts and shares plunged, tech megacaps were pressured, and market participants awaited CPI data. Separately, multiple pieces reported optimism about dealmaking and a pickup in IPOs (e.g., Arm, Instacart), plus commentary about a possible September seasonal weakness in stocks and ETF flows into low-beta or defensive products.",591deb015ff498b296b49a6e95f3d83e4ab1f0fe858463b3d47568ad51ba54ce,0,1,False,False,,,
125751,2021-03-18,WELL,macro_category2,"U.S. equities fell after yields surged: the Nasdaq and growth-heavy ETFs dropped sharply (Nasdaq down ~1–3% across reports; QQQ down 3%), while banks, industrials and some value/cyclical sectors outperformed. Tech giants (Apple, Amazon, Microsoft, etc.) saw notable declines. ETF flows and index moves reflected a rotation into value and reopening-linked sectors. European COVID lockdown news (Paris) also contributed to risk-off moves and a fall in oil prices.",f3791a7114d248a19f7d8bf66d61d8b1926491fac3269032a8fee8ff8e967e10,0,1,False,False,,,
109891,2020-05-22,SPGI,macro_category1,"China unveiled plans for a new national security law for Hong Kong; U.S. leaders warned of strong reactions and raised concerns about potential breaches of the Phase‑1 trade deal. The U.S. Commerce Department added 33 Chinese companies/institutions to an economic blacklist. Reports and legislative moves (e.g., a bill to delist Chinese firms) and escalating rhetoric were linked to global equity selloffs and declines in Asian and European markets.",d3f19e1f034684f5f3b923e2a20b07b3a7bded58e97ca792429a73d9fa3b9640,0,1,False,False,,,
55976,2023-08-22,IBKR,macro_category3,"Articles document a surge in Treasury yields feeding higher 30‑year mortgage rates, homebuilder stocks weakening (possible double top), and U.S. existing home sales falling to multi‑month lows. Commentary warns that higher mortgage costs reduce affordability and could raise delinquency risks as other consumer debts resume (Articles 4, 13).",6a40ef5fdd0330c9d85a291cc9395349a7285bc63a2a164a743c8dafd079dbaf,0,1,False,False,,,
83497,2019-03-05,MU,macro_category5,"Coverage highlights a dovish turn by major central banks, expectations of fewer Fed rate hikes, Morgan Stanley lowering its year-end U.S. 10-year yield forecast to 2.35%, and a stronger U.S. dollar (two-week highs) after upbeat U.S. services/new home sales data. Articles also note expected ECB communications, Bank of Canada signaling, and currency moves (Canadian dollar weakening; Australian dollar moves around RBA decisions).",56f084c00b880e2b6b2c23c3cdd5c1d70e77a56888f6a026b0258dd9ff48f65b,0,1,False,False,,,
23948,2020-10-28,BLK,macro_category2,"U.S. major indexes (S&P 500, Dow, Nasdaq) plunged—reports cite single-day drops around 3% and the S&P hitting late-September lows. The Cboe VIX spiked to its highest level since June (around 40) and VIX-related ETPS saw asset flows rise. Sector-level sell-offs hit airlines, hotels, energy and large tech names; ETFs and broad index funds also experienced heavy declines. Several articles noted broad-based declines (hundreds of S&P stocks down) despite many firms beating Q3 earnings (e.g., Microsoft beat estimates but its stock fell).",190a862304a29a1fd8263d2ee1072e30b81629881a2f8417cba03f9b7ffae7f8,0,1,False,False,,,
50496,2022-08-17,GOOGL,macro_category4,A presidential emergency board issued recommendations in the U.S. freight rail dispute that would raise wages materially (reportedly ~24% over five years with significant immediate retroactive payouts); railroad representatives said they would negotiate based on the PEB report and emphasized settling to avoid service disruptions. A cooling-off period runs until mid-September before strikes/lockouts become possible.,1dd0fa72d6e49807767ba718abbb0679c7b1f2f23bc0b638bab79ac88428ee4a,0,1,False,False,,,
28618,2023-09-25,BSX,macro_category3,"Mortgage rates rose materially alongside broader interest rates, contributing to existing home sales falling to their slowest pace since January and housing starts plunging (housing starts down 11.3% in August); builder sentiment (NAHB) fell and housing affordability tightened, while building permits showed a mixed/temporary uptick (Articles 3,22). Reports noted mortgage rates exceeding 7% in some commentary and reduced resale inventory as homeowners hold low-rate mortgages (Article 22).",82e2160121fcf3565d81fb7444ed83b85a86f7d4fe95cbb7f153f017d0282e47,0,1,False,False,,,
83260,2023-04-06,MSFT,relatedCompany_category1,"Articles report a range of competitor developments: Alphabet/Google faces layoffs and antitrust/legal pressures while advancing AI (Articles 14, 10); Apple is expanding services and preparing new hardware (Article 5); Cisco reported stronger‑than‑expected results and raised guidance tied to cloud/network demand (Article 3); Oracle and others show market activity (Articles 4, 10). Snowflake, Datadog and other cloud/data firms are also in focus (Articles 22, 16).",e1a864ab2c4f8738b0524dfba1b5e967ae1fb69e55025b60db0347c1e6b4d5a9,0,0,False,False,,,
124030,2019-08-13,VZ,relatedCompany_category3,Coverage highlights accelerating AI-related demand and vendor activity: Nvidia is diversifying beyond GPUs into AI/HPC and autonomous/healthcare markets (Article 22); broader commentary on AI stocks and the European Commission proposing ethical/ regulatory AI guidance that could influence AI infrastructure and data practices (Article 11).,4c95c2856cbf49774c2736f7c4d11175f40e1a0d048b15dd1b6f32287f9a9915,0,0,False,False,,,
30509,2020-12-25,C,relatedCompany_category3,Article notes Walgreens and CVS are contracted to vaccinate residents/staff in long‑term care facilities and will administer vaccines to the general public soon. Commentary highlights Amazon’s entry into pharmacy via PillPack and competitive pressure on traditional pharmacy retailers; one article argues CVS’s diversification (PBM and Aetna acquisition) positions it more defensibly versus Amazon.,b7e4005702f9a50ea0b780a32f04fd2d51d470470c7ef2f746cad8cb56dda2bf,0,0,False,False,,,
